domain,is_dga
uouvzyn.to,1
zlk0j7querpjq8ui3o.ru,1
ht32rioao.org,0
elit-tv.ru,0
selectorcasino-bezdeposita2.ru,0
dveriizstali.ru,0
thequint.com,0
filmilka.ru,0
bozon.ru,0
df7aen5yk.com,1
zombsroyale.io,0
vavadar12.ru,0
sccbbu1xqewbwr.ru,1
ulfishing.ru,0
jw0z276-.ru,0
y8jx3gayz.ru,1
1win100.ru,0
taskrow.com,0
bfzwo.com.my,1
sredaobuchenia.ru,0
stop-russism.com,0
sofosbuvir-chelny.ru,1
uuk4pyji.ru,1
naz-8o.ru,0
datakonsulter.se,0
sbxzstipnd4.de,1
xibejsln.ru,1
b6jla7.ru,0
lfd89zi8leyus.org,1
dfaf4bazaj97l7.pl,1
ki0ke.ru,0
kdvfziy0tmhupen.com.br,1
s-hs-53g5fqy2.buzz,0
owudsto9ecoy.ch,1
tipsport.org,0
nsxrdmbdgelw8xe.it,1
mum0ax.com.au,0
if0eqtlpojk3t3.com,1
dosugomska.ru,0
hofy9sn675.com,1
psmrqjiaczwssq.ru,1
solcasino-est.ru,0
c2g1q2.com,0
vavada-482.ru,0
datamailsecure.net,0
ger3ewrhnfm.ru,1
setcraft.ru,0
prava-vse-resources.ru,0
8division.com,0
kareliatobacco.ru,0
sep8grb.casino,0
yrhqtpmvtq.ru,1
snnet.ru,0
gtvkqyaiqsfcqnth.ru,1
kavhgsn205k.ru,1
edsbus.ru,0
cidnigwqsbailmemsb.ru,1
uxl-vx6pkakfqipp6dp6.ru,1
prepaid-hoster.de,0
dp1z.gov.uk,0
clubnika-casinooo.ru,0
oxlerm4aro3htt.ru,0
xs.to,0
v3t2uul.ru,0
sa3ov548blz.ru,1
vulkan-online.net.ru,0
xxa2kpppn.ru,1
hhjrrsivput5hivn9fs.ru,1
exxperrtcoompanny.shop,0
casino-pin-up2.ru,0
3hme1.top,0
vpsk.ru,0
vsmpo.ru,0
ygfr0v21eud.ru,1
mnyyypqtqrq.xyz,1
lcb1qzka6ptp.com.br,1
intothegloss.com,0
thivien.net,0
vulkan1bet.ru,0
of5yyq26wq.ru,1
egat.co.th,0
gm4.ru,0
qwjh6g.ru,1
lbfz-empcxnmcf0.ru,1
getpushmonkey.com,0
faktura.ru,0
sqixh9xeg8cbhl-u.ru,1
qztsvczqua.com,1
mgchsfxlo6v5b4w.ru,1
udslmxqhxko3wy76bb.ru,1
aquamario.ru,0
iiajjv.ru,1
goldfishka149.ru,0
pegp93tqvh.ru,1
in10r5gi0p5uu9huxb.ru,1
qzdjfhfkeiwkd9vofn.ru,1
pin-up-casinos-off11.top,0
a9nbnp-rt2.com,0
xpoytokalwh.net,1
symbl.ai,0
n2segg0xs.ru,1
pothioq3l.ru,0
mycasinogames.ru,0
casino-x-spot.ru,0
iisou0lo58.ru,0
elmagroup.ru,0
postoast.com,0
ffzklbwx2.me,1
ewalyzhdtu.com,1
1winpoker.ru,0
yjclkj2i4b.com,1
exoshop.ru,0
wmieovhxbam.com,1
ohbmipq.ru,1
mpendrrl.ru,0
fyffm75e7cg1jp.net,1
u1ofxebna.ru,0
qdjogzqzypa0o4.ru,1
rialht.me,0
u8qtd-lv04.com,0
k3q9370is0zy4ekb.ru,1
lm-u045ajfhif8kv.com,1
fdoo9iknvobvu.vn,1
fsin-pokupka.ru,0
yxdbxafjb2.ru,1
zamenikolodki.ru,0
lahgvesqnjn7fgjchrqemvp.ru,1
amapsindi.com,0
bxgukdmtkfj4kkk.ru,1
izfa5dqpm.com.br,0
thdy7tma.by,0
vulcanplay-slot.ru,0
volna60.casino,0
dohjhjqxl.ru,1
po7j8fgob9.ru,0
zrwy0n71z.xyz,1
bilicache.xyz,0
lebanditru.ru,0
ehdoddya0m.ru,1
tdp0zdy4.ru,0
r46lpp6j04q.ru,1
mk48ypu.ru,0
sb6dqkmnzuq.ru,1
trackerock.ru,0
ryin.info,0
casino-x-zerkalo1.ru,0
ekyytjynnlyvz.ru,1
nhwngky.ru,1
y8uygm.press,1
med-lo.ru,0
k0tcm37yu.ru,0
ug6s42u.ru,0
komteh-nn.ru,0
ne5q7l.ru,0
777pharaon-bet.com,0
casinoonlinesa.co.za,0
iapghahpnpnapcipa.ru,1
pretender.link,0
delaj-sam.ru,0
ruminavet.lt,0
pdhacademy.com,0
fd2504ko-e41.ru,0
cdperu7.ru,0
logicloud.ru,0
cd9wedz2wpg3k.com,1
landairsea.com,0
ctxz6tg03qa7fkq.ru,1
lyxusr.de,1
advisible-storage.com,0
utip.io,0
1xbetloto.ru,0
qktyld.onl,1
promindex.ru,0
cghwzw-asemjx.de,0
mnakt9cfahz.ru,1
casinoroxjack-ru.ru,0
j5isj8xz3lsrdx.com,1
missax.org,0
praera.com,0
santeko.ru,0
avtomaty-5000-kreditov.website,0
dataroid.com,0
es18u.ru,0
mult-porno.xyz,0
crazycraftland.net,0
ebcesvc-o3nexz.com,0
pjspsjatmpsrbmcrckdw.ru,1
uovei2jn.ru,1
yja7h.live,0
wbzywqpp.com,1
updb0omthdewr.com,1
trilux.de,0
e8vgktszsf8tq8dx.com,1
ostprom.ru,0
q1es4hmc1zumpodzt1a1j.ru,1
kprfkh.ru,1
lxuipjuktkhgj.com,1
cs-clan.ru,0
cllhw4l.ru,1
penamat.ru,0
v4tvz9sx5ul7.com,1
fsb.org.uk,0
aoprkr.com,1
zevpo-.cz,0
ilzrdpml.com,1
cbei-bghjy44m.ru,0
mb-nnpog.link,0
ziijomct2agl.ru,1
s5vtvnhkj7n.com,1
e-sbyt.ru,0
femina.in,0
satlite.eu,0
myhw.ru,0
ekogum.ru,0
cartarget.ru,0
ybm92l7.ru,0
avansas.com,0
vse-pravatoday.ru,0
qivfhxx.ru,1
vavada-kod.ru,0
njuavctrrm.net,1
bulbsquare.com,0
855094.com,0
technosuccess.ru,0
zerkalo-pin-up.ru,0
kt-xhqrn2k.ru,0
gaminator82.ru,0
ecbh.hu,0
quokkadns.com,1
mrjbc7.ws,0
hsqildcz.ru,1
baralap.ru,0
slots-type.net.ru,0
kindergartenpaedagogik.de,1
g8co2wfi03k3zyfpvdf.ru,1
jdu4vyhofxv04iee5duyfl.com,1
unisearch.ru,0
sockboom.com,0
nhtt0w.ru,0
freshcasino-opr5.ru,0
u-zg8xxnjo3uj5.ru,1
vetsend.co.uk,0
izzicasino-play50.ru,0
q2sn4n-f.ru,0
autostrong-m.ru,0
d7n83u0-b0.no,0
bndnepyv352n2hy.ru,1
jtjqy3wbazaoy.com,1
web3api.com,0
azino777-azino11.ru,0
dxmqw.ru,1
i90a7wbp5unbkmlp.ru,1
mpowerlearning.com,0
nu5qrxyqaasdp.com,1
mp3zv.ru,0
lhc0mr8.com,0
pravaonline-konsult.ru,0
volna-casino.net.ru,0
wpbxgurztnkslk-l.ru,0
serieson.online,0
leufic9ynty2.ru,0
hollywoodflashback.com,0
esrl.org,0
o4oit6mhooaatcafh.de,1
tyt-kypit-prava-online.ru,0
gh33ndos9gnchn2.ru,1
whly0x.ru,0
mgivdnrj.su,1
t8m3vom6gpvjp6.ru,1
superbigwin.com,0
upcloud.net.br,0
ft-g8hjub-.id,0
vulkanpay-slots.ru,0
ugra-news.ru,0
proexpertme.ru,0
volgguvd-cpo.ru,0
cfnmail.com,0
dlx-casino-play.ru,0
llirecdyeg.ru,1
tv-klp.ai,0
treasurie.com,0
1x-bet-zerkalo.com.ru,0
nargil.ir,0
j5ykhljdy.ru,1
tu6h5xk928.ru,1
phyd25gjrn.ru,1
clarkforstatesenate.org,1
bnas.ru,0
de7utb.ru,0
vavada-7z.ru,0
gmmbkpef2.eu,1
kidcuisine.com,0
bgus1eifem2p.ru,1
uts24.ru,0
bf217-yatk.com,0
i2r50c.xyz,0
alojuca.com.br,0
uwvg8j7lyi.com,1
f0t0dfwbm.ru,1
angelinvestmentnetwork.net,1
turbocasino-off.ru,0
fhbl3utoi.ru,0
somethingold.net,0
jnro3mhxzzr.ru,1
iun7fvcv.ru,0
rtkbbwy.ru,1
otkritkionline.ru,0
djozz.ru,0
gessytdsgtnf8xd-.com,0
k-gen.fr,0
azino777-7dw.ru,0
bcwyokfgs.ru,1
kdmid.ru,0
paperspace.com,0
maxbb.ru,0
ywdcfeppvwnv2zex.ru,1
py-bl.com,0
hzapuw8paho.com,1
edinros.ru,0
cmm-lnkdlemkj.com,1
tnklmj.ru,1
propiska-dokument.ru,0
xrdx2-pe.ru,0
sc943-u.ru,0
lyini5u.ru,0
ycymghrrrqnzrw.ru,1
aewo69fo.ru,0
gededy.net,0
gmmljyvy.ru,1
climatedepot.com,0
l3fx8x2a.ru,1
osthessen-news.de,0
h-vupnqg0b0.ru,0
propertyme.com.au,0
ouyfvuwjzw5.info,1
uaijucdgcc3tbc7r-.ru,0
pw3sqy7tr.online,1
pinupcazino-official.ru,0
fleetpaper.best,0
lje88nkgszw7v2.ru,1
mu9p3dlt.ru,0
ll7qycuuxty.com,1
ommaubodr.ru,0
solcasino-fij3.ru,0
vzrdifn.com.br,1
aug6qkrp.ru,1
slotscash-play.ru,1
mobilverkstedet.no,0
er5dovnvhknu.ru,1
casinofresh-slotclub.ru,0
bktf-pqn.ru,0
y9ikbv7fb0vsems-.at,1
beasteapot.top,0
levslotsplay.ru,0
un8vrufhf.ru,0
ll2ljzwzcr.ru,1
k5x528yju.rs,1
tagon.co,0
tuakcincaituah.live,0
ew1o4b9jyl56xj.ru,1
aje-nyd.ru,0
5play.ru,0
gptel.ru,0
makeword.ru,0
dlgdxofte.com,1
pressa41.ru,0
admiralx-itm.ru,0
ozzp.ru,0
volnakazino-market3.ru,0
m414831.ru,0
inmxcobprl.ru,1
dnag8tfaqtv30sp.ru,1
fzdv05-zozwghtx0g.com,1
lel9n9wv1v8yffy7.ru,1
iiko.online,0
legzocasinos.com,0
gx0r3.ca,0
u6263bkfeoli.com,0
dufdx8gwdmfzm7.ru,1
tfslksk0ty.ru,1
agenciavix.com,0
solidbank.ru,0
scantek.cloud,0
anglonet.ru,0
ipr6z.com,0
forumavatars.ru,0
joycasinoj2.ru,0
ttrblog.ru,0
chothuesimcode.com,0
jobcactus.com,0
hr8-c5jwqu9yxp-3q8.ru,0
vavada-473.ru,0
dv971o7.education,0
ifmsbtukw.ru,1
wc5gczrg.pics,1
fmrwppxmrjcu-.ru,1
dmxq.fun,1
mangamammy.ru,0
re-port.ru,0
btmy7n8r.org,1
legzo-casino16.ru,0
admiralxslots-btc.ru,0
filmix.me,0
drmini.ru,0
bein.com,0
uygtljd.com,1
edu54.ru,0
gdz7x377.ru,0
c3rjgzge.com,1
wujx786snbudgq7r8g1drzbpnh57.ru,1
ipa3j3x3at.ru,1
o6-af933dh1a.it,0
infocorrosion.com,0
club-play-fortuna.ru,0
cqz4wv.news,1
sofosbuvir-ussuriysk.ru,0
bfdsfwyh7ow.com,1
fadeawayworld.net,0
tcqmtckfvji8dujs.ru,1
urvv-m.com,0
mme3k8ezgq.net,1
h3s.cz,0
lv-2i.dk,0
xmbankonline.com,0
u0kzfreudzda281snf.ru,1
admiralx-age.ru,0
ieln14f0-9hwmnc27l.ru,0
5medspravok.ru,0
htmcchwcnivn.top,1
ghqogfkz.top,1
u-u86qcdnpl0un-.com.br,0
p3sjbl-ljjr19crvre.ru,0
foot2day.ru,0
dfvbst2qh57vnqt2.ru,1
cv6v4as5th3.com,1
perfact.co,0
gqqh4vz.ru,1
ksamata.ru,0
hyhojhivnh.io,1
c8wbeoijvfuk.ru,1
solcasino-the.ru,0
ttsfwg2x1t.ru,1
tqxbure.ru,1
mos-azot01.ru,0
uuy59.ru,0
itex.ru,0
kpxywu.hr,1
tverlife.ru,0
zxxmc.ru,1
xfxcenqax1.ru,1
q3fgkeodaxmp.ru,1
dlink.ru,0
ihcylu6rqm5vds.ru,1
rwgyllk.ru,1
vuys9shwvmsy4kqkscdfzc.ru,1
mastercode.ru,0
cyclicalwaves.com,0
casino-top-play.ru,0
h48hclxllr.best,1
crm1d1nmidvyfe.ru,1
ivp58vmpj9.ru,1
audionowdigital.com,0
lepina-autismhelper.ru,0
elitsy.ru,0
usw9.ru,0
lzhober.com,0
slots-moneywins.ru,1
pokerdoma.work,0
iixpfdjqnax.ru,1
e6jx6.org,0
o2jvr5cecml.ru,1
globalrost.ru,0
nurlbuojpapspq.com,1
j875l5hyl6v.top,1
w1gue.ru,0
k2nw0wozatm6mdy2a.com,1
licey7-vrn.ru,0
l7valjpib.ru,0
cryps.info,0
casino-x-registraciya-91112.ru,0
sas.ru,0
m6ypc7huelxpufke.ru,1
bfm.ru,0
k8k0.ru,0
simbadexchange.ru,0
xto9gixno.ru,0
igicpnybno6h1.net,1
acvfebrbtrhyziimyn.ru,1
y00v.eu,0
up-x19.ru,0
qcpwimd.space,1
simonsarray.cl,0
etu6ojlsrilkx.bio,1
mr-dehghan.tech,0
tailoy.com.pe,0
winbetline.com,0
transparency.org.ru,0
vavada-614.ru,0
play------fortuna.ru,0
ripcony.com,0
joycasino-nji.ru,0
hypolife-hcv.ru,0
b3q.ru,0
944bet8.com,0
a48jn3mjr.com,1
monfinancier.com,0
gqrjydn.ru,1
stardacasino-online99.ru,0
casino-x-zerkalo16.ru,0
td-ixbblcbvbyr.ru,1
sijrjscqh6bav.org,1
vavada-casino7777vu.ru,0
clubvulcan777y.xyz,1
mangacollec.com,0
neonatalspb.ru,0
dogss-country.ru,0
a93aljpa8tk8.ru,1
cmediahub.ru,0
nationalunderwriter.com,0
dtdcloud.com,0
evolbiol.ru,0
zomuppcpeovh.ru,1
fol0e-xalhkqrpr.ru,0
gfc-russia.ru,0
51.com,0
pornomilf.pro,0
unms-cn5a.com,0
playfortuna-luck.ru,0
rht4oglhw.ru,1
z7gbgpkvv.ru,1
orel-zelen.ru,0
jj66myx.ru,0
nylqxgnuu.ru,1
ggy74lupb.ru,1
a0v36gsqrc.ru,1
gsal1prcx8ow.fun,1
1wincasinos.ru,0
tsbbibr.ru,0
nanobidet.ru,0
k-avtomatika.ru,0
brillixcasino36.ru,0
jm-8wkkqmhi9v.org,1
kuruma-ex.jp,0
zamer-doma.ru,0
gt3ulfk5bd3su.ru,1
sw5mqubcwiuxbonufbu.ru,1
o45.ru,0
gnzqowj.ru,1
xfarmamixx.ru,1
g4qozhkuqu5lrcz-k.ru,1
hnbain3wg.ru,0
sl9sb1jda.com,0
djtm8ny-wwye.ru,0
tinyhoneybee.com,0
xhlpndi6.org,1
m1xslot.ru,0
u-c9h.gov,0
dobro-tambov.ru,0
smwomqyf.ru,1
azino-777wins2.ru,0
iu05htgy-.ru,0
ltpwuudk0nuj2r916j.lt,1
wuqbaeibj.ru,1
qgmxzuclr.ru,1
pinupkazino-online.ru,0
vrlaby8.com,0
feather.so,0
ruwest.ru,0
xxjmyrkr.ru,1
karat773.ru,0
urlutjtjhndck.ru,1
ehrg5i4her.ru,1
educake.co.uk,0
voentursnar.ru,0
777---c-azino.ru,0
v5-3mzwx.ru,0
parkay.com,0
da3row.co.uk,0
powerslots.com,0
qianmoyou.com,0
azino777-casinodoge.ru,0
chicdn.net,0
elfocom.ru,0
jfpv.ru,0
smvm.cn,0
vk1zzgi8i27pxysfjvd.ru,1
lorealintersales.ru,0
mhotepzi.ru,0
wlyx.com,0
ilw5akh1kn4.ru,1
cardstandard.ru,0
letsplayers.ru,0
acimacredit.com,0
e6yrihslyshjukuw3rlf5v.com,1
lzv0oduxukckn-vfyjj.de,1
dc.net.pl,0
wfkp.ru,0
ancyb3to.ru,0
zemsky.ru,0
pyjjaei.ru,1
azino777wq0b.ru,1
admiralxcazinobnb.ru,0
freshcasinogroup22.ru,0
fdpsqy.ru,1
nwpsblbem.ru,1
cbvs.sr,0
fypg3yhpe.ru,1
ideer.ru,0
xvfzcwvfbxpsfd.ru,1
vavada-zerkalo-333.ru,0
casinoxxx-c.ru,0
m-strana.ru,0
zerotohundred.com,0
youngfor.net,0
ayxe0saqh.com,1
fbweb.ru,0
v9l8yw-ft2rlobl.ru,0
b5raegwayb.ru,1
iw6zgyeca.com.ph,1
jfj7dzvid2qdmkprz.com,1
uguhlx.ru,1
xnjffsybmdgfitwun0hwqb.com,1
f8v7z.ru,0
v6oxcl8yt0.com.gt,1
nmgcloudapps.com,0
pidbirka.com.ua,0
a2ecto-.ru,0
evz1.ru,0
v4hc91.co.kr,0
psai6hp36ivnnl9q.com,1
w-ztjolhw.ru,0
professionalmuscle.com,0
koigr01uj.com,0
xrcdyjquxxltx.rest,1
gfcih8zvfp.ru,1
kmk.gov.tw,0
vavada-507.ru,0
xubou7cwm4tie2t.ru,1
s1obxznqhup.ru,1
daydreamer.life,0
roxcasino00.ru,0
kzvepo.com,0
refine.dev,0
inprofitgroup.com,0
bm14.ru,0
z1.fm,0
b4s1-vl15.ru,0
pztwhqbdq0gfofdojdbuxzfoapmn.ru,1
gogkxj.ru,1
uyb5l5dbnmmpd.ru,1
avghgddighs.ru,1
myoffice.ru,0
xjdq4h06eb2wy39k.ru,1
y62vd.ru,0
evolution-host.com,0
toyotaofnorthmiami.com,0
yxpaskavcfx0.com,1
biznes-idei24.ru,0
encar.io,0
hzelectric.com,0
lnnh2g.com,0
t7nnqq.ru,0
spzrhhopgdvzmqt.ru,1
cat-cazino17.ru,0
jozz-official.ru,0
dopog-24.ru,0
baza-massazhistok.com,0
jiqeuy.net,0
tdxiroap.com,0
scalpexindex.com,0
gukvcli.com,0
rusff.ru,0
polishpickup.com,0
acm03q5z-o0l65r.ru,1
optimism.ru,0
just-db.com,0
cuqlylpq5wyakn.ca,1
inuinyiy2x55jpu.ru,1
j7odtlbovxq0ucqiwg.ru,1
jg6gdx4i059-8kj1mpze.ru,1
rvq8kma.ru,1
sbctech.ru,0
e78-.ru,0
x4h-snjt-.ru,0
mmqexowsg.top,1
pnr9ynth8.com,0
joycasino14.ru,0
ulb3bdusddyfgtjzk.com,1
511ny.org,0
ihx5xlod-.ru,0
bio-therapeutic.com,0
megavat16.ru,0
tpc.ru,0
oplwtkuhtwkbiynfg1pbrhhisg0m1s.win,1
rvie9rz8nxe.com,1
chiefarchitectsoftware.com,0
sjrqabovofmrf.ru,1
getx-games-pro.ru,0
hihi-dm.co.uk,0
champion5.ru,0
saga3dz.com.br,0
gambleguys.com,0
proton.ru,0
maxon3d.net,0
casinoshub.com,0
gaytours1.com.ru,0
pavoldev.ru,0
tchiktchik.ru,0
voditelstvoexpert.ru,1
v-pyl6gn-z0y1z.xyz,0
ehsolution.co.kr,0
urbyvjxs.ru,1
mclorgfrp.ru,1
rvnpbmbqvmmnrfbef.com,1
melbet-cassino.net.ru,0
wn76-n5zrdy.ru,0
pd89pxrasyu.ru,0
vseprava-today.ru,0
mvlc.ru,0
s-oadgd3nvp.ru,0
yec1kuhdtdg55.ru,1
jup4ijma.sk,0
epiclinear.net,0
4gsieure.net,0
the-best-casino-usa-for-real-money.ru,0
rurugby-news.ru,0
gbr.cn,0
hrf2qa5n2mpllvetgza.ru,1
dztlygb6d1xwihfiqw.com,1
n6kux3ys3lhv.com,1
gewhxnbaqfqfiji.ru,1
1xbet-key.ru,0
dixgx.ru,0
wdsitems.it,0
ntrucks.ru,0
timolod.ru,0
eurobrico.com,0
prava-online-edu.ru,0
8692.ru,0
dqqs55hm1ln.club,1
posuda-tupperware.ru,0
mg018rzq0cqbrb.ru,1
plantwithwillow.com.au,0
repetit.ru,0
ujwan0uukv.ru,1
rfek.com,0
movin925.com,0
nopecha.com,0
lgtojio.com,1
perchik74.ru,0
izzicasino-co4.ru,0
lyex3zurpmr.com,0
ejlza.com,0
gogambling4.info,0
kdnifaohwd.ru,1
bfxsaiy.site,1
vqkbgi6yjo.ru,1
admiral-x-4r4.ru,0
barakal.ru,0
adm1ral777.com,0
mistoremx.com,0
faq-vse-prava.ru,0
elzbcb8o58.ru,1
sftcomp.ru,0
detskijsad12.ru,0
cala-ezonatnkw1.com,0
ubriwi.com,0
bursa.ro,0
allboxing.ru,0
hdvideoboks24.ru,0
c3jddgfh.com,1
freschcasinotop1.ru,0
vl47x5c22vm.ru,1
si4x2.ch,0
tuvivietnam.vn,0
r53w37c5ejy.de,1
pokerdom77ps.ru,0
1xbet-officiala.pro,0
insystem.ru,0
vxd4omg.ru,1
casino-x780.ru,0
dmqzv5ypooc.ru,1
dxlhfqweji1vam.com,1
esitronic-web.com,0
officeprom.ru,0
yam-nutrition.com,0
mlpjmnxepyjhggyobcpfwe.com,1
binoptclub.net,0
wwk8gx40.ru,1
zf9oj.net,0
shidur.net,0
di2rc.technology,0
3b3t.ru,0
paster.so,0
h8m.ru,0
asservice42.ru,0
u6dn2r10x4saqj9.ru,1
ocuz8te5zsr7l.com,1
wirtpay.com,0
intelbras-info.com,0
qdev85.ru,0
xmbrm37p1h5ba.ru,1
shkolanauki.ru,0
y4ys1doot-qifjzh.ru,1
c8kenaoportqrzb.de,1
qzc1orxy43md4m.com.br,1
columbus24-12.ru,0
mari-clean.ru,0
oayluigc.ru,1
svndm1pfq06k.jp,1
tbddns01.com,0
columbus24-15.ru,0
ywcxmzqr.com,1
hf9v2k7cguh.com,1
pinupcazino-win.ru,0
prava-express.ru,0
op4mut-w3r.com,0
eventality.ru,0
t2zlvx.ru,0
orlo.uk,0
l45eosuz5l.com,1
azzzartplaytop3.ru,0
aajqq2f4yqrgzswu.ru,1
uz2ehvpgo.cn,1
bprm1xbixd1xw2.info,1
hardglzlzts.ru,1
e5xxs754fr3.ru,1
epymtservice.com,0
yxiuxhrxzs.ru,1
dywfspyh.com,1
kozartech.com,0
ieabit.co,0
bj4nz2gnvpaertf.ru,1
xrpwocen.ru,0
yoyocasino3.info,0
vulkan135.ru,0
kwebek.ru,0
filmadventure.ru,0
mombloglife.com,0
distroy.ru,0
xxz9fsvgvr.ru,1
wp3favs8w.pl,1
6734876.com,0
stake2023.ru,0
invep-online.de,0
vgvs70mfknz5c2.ru,1
gish.gg,0
gulawv.ru,0
vbwawlptb.ru,1
rec5ypnbxfq.ru,1
nlyut6i91.ru,0
designkvartir-ok.ru,0
hornblasters.com,0
herfeishoo20.com,0
vwwfi9.ru,0
tevello.com,0
alcofans.ru,0
jef7jeovxwsi9phv1m.biz,1
oeq06sjctppsxlq.ru,1
evnnd-.com,0
bookingbuddy.com,0
hsdthjectgxdnsoo3v.com,1
v1yc-71h97twr.ru,0
hzsvra1fldagihjwa.com,1
linuxfr.org,0
lot-online.ru,0
szotkowski.info,1
p6cci0q6ayat.com,1
nuxcwdmpza.agency,1
klpu.ru,0
itvwpx.de,1
eldoradolotoru.ru,0
bestbox.be,0
qvqd5aeiq6bzw.ru,1
tuxpc.net,0
rl0.ru,0
kentcasino4.ru,0
qt6gjeyk5yd.de,1
uw6cipmarg.ru,0
pcvbb0man.com,1
tx1roft.ru,0
rbmgowyoo.click,1
cdhmvggt.ru,1
viagraofficial.ru,0
megafon.ru,0
ttksever.ru,0
24xx.ru,0
gqsfwuic.ru,1
hwcnos0e7reemmsds.ru,1
situcoje.ru,0
sme6jrfwjswkrauidha.ru,1
progambler40.ru,0
ulmxekm2cqx7z0.ru,1
raindesignedc.com,0
lsl0mcewbilk.ru,1
solcasino-playonline1.ru,0
kiejrgmltkrm4rwilm.net,1
packethub.tech,0
edenbridge.org.uk,0
zvdl.com.kw,1
it2ufa7uo.nl,1
pixls.us,0
be4jxfpoohla.com,1
lawyersfavorite.com,0
osmp.ru,0
jjlpup.ru,0
cazinozcoin.xyz,0
pauztj.com,0
pinupslotkazinoplay.ru,0
krasnodar-medic.ru,0
aspd.nl,0
psl-r.ru,0
fc34cxxr5c.ru,1
rlbicccppsph2q1o9z.com,1
billingforce.com,0
buct.cn,0
sq8tc0.bet,0
techport.ru,0
brblkp.io,1
simka-online24.ru,0
bridge.dk,0
xdcvootd.se,1
b4vbvok6ya0c5.ru,1
dfqbypkjng.space,1
karelinform.ru,0
netnut.cn,0
ejoinerm.com,0
l-xx9.ru,0
vdmsti.ru,0
titaliy.ru,0
x8o5w3ad.xyz,1
trfhklzw.com,1
bqxeuexbrc.com,1
958888.ru,0
sk5m2l4gx4ifp51g7v.ru,1
tpprb-school.ru,0
xp52y1ffhu-zuuybxclwmqnbihrb.win,1
vkontaktebaza.ru,0
yo1otv.cloud,0
cbtwz39a1zbsx6q2k.ru,1
mywhitestudio.ru,0
czcl323w-f.ru,0
selector155.top,0
p1icvmfzs.com,1
cocvo6ue.ru,1
panthersstream.com,0
onv4duxkkcujqv.com,1
mamadeti.ru,0
vremya-poryadka.ru,0
syumzc.ru,0
melbetzerkalo27.ru,0
muestrasgratis.es,0
mainavi.ru,0
cworks-ru.com,0
roxcasino2956.xyz,0
mvesomb.in,0
ka37heff644hoy9.ru,1
t0sthowtk3xfsy1kcj.ru,1
inarenka.online,0
zyfdnxq.ru,1
qagbsnmwmadcq.ru,1
pjpavorzsdytg.com,1
ivanor.ru,0
uniquuecourse.shop,1
dr9nj.ru,0
xvtm1lot.com,0
mpkt.to,0
siteimproveanalytics.io,0
dcr99ocatepb0pg7wq.com,1
l4o56gkc1u.com,1
usmcd.com,0
d65az2fg.ru,1
comunicaffe.it,0
musicchacha.com,0
calltouch.ru,0
lecccejc0prrokr.ru,1
ujevwwiwv.com,1
tzvgybau86h5b.ru,1
dbnua.com,0
jozz3q2.ru,1
mww5wqxbosv.com,1
admslob.ru,0
a71co46o1.ru,0
krdelectro.ru,0
preferredcare.info,0
fbnelxlaipf.com,1
21ak22.com,0
ifsynsizkw.com,1
omsrtkrjr-fairspin.ru,0
z0h5jhfmuvkuhp6lr.ru,1
epimedmonitor.com,0
columbiadoctors.org,0
ohsnapmacros.com,0
gumt6s-8dz.ru,0
solcasino-vgj.ru,0
christianbro.pw,0
unyctzpgx.ru,1
dh5gr.com,0
oxfordinc.com,0
serviceacademyforums.com,0
doroga62.ru,0
myoutdoorsource.com,0
fnzbmcz30.ru,1
ilvagcw.nl,1
fj711dr3c.ru,0
it-sure.de,0
u74.ru,0
pgrrslapkktsjz.ru,1
bemsi-k.ru,0
frarl8cjhn.ru,1
drmnkde.ir,1
xolanwb.ru,0
rmarj67y.com.br,0
flexninjas.com,0
hfhdl6qr-zdmzchv.ru,1
xgsyauj5jvm.vn,1
halloporno.net,0
ddwledoxtdex.eu,1
ec9jwidnh.ru,1
azino-777-23a3.ru,0
pinayx.com,0
engschool15.ru,0
daikyo-anabuki.co.jp,0
chbmgmt.com,1
swenn.space,0
iznwhb.com,1
consupermiso.com,0
bibank.io,0
whkhgtwpza.com,1
tnstc.in,0
beardgames.ru,0
augaming.com,0
nvroads.com,0
ledget.net,0
radio7.ru,0
bzy8exbghb8s4z8sw.ru,1
vkt4-b.com,0
av2dsxnrkbwnqg6a6zdmqzisu.ru,1
icx-optiontrade.com,0
o4ongx.in,0
kivg.net,0
voditelpravaprof.ru,1
cryyyhqvuenp.net,1
melbet-cazinos.org.ru,0
npp-geotek.ru,0
a0bccafocm.ru,1
feedmob.biz,0
cxa5id1lenzm.ru,1
albea-group.com,0
hmr9c3txs.com,1
fin-fin23.ru,0
bmv143.website,0
bahamut-24b-05.top,0
supercharge.info,0
mangosip.ru,1
f9bzsaumfioyosg.com,1
xitnmfnr.ru,1
x-casino-club.ru,0
trustmedis.com,0
xjib4pcm1x4u0.com,1
pro-personal.ru,0
i6qu.ru,0
gfvpfjygyv.club,1
kkwtpigmoikb-uftmgr6z.com,1
e-days.co.uk,0
r3icbk3.com,0
streamhaidoo.xyz,0
pwhe7p9ed-lsixvkg.ru,1
ruseryal.ru,0
thedoghouse2.ru,0
ak8888qq.com,1
dandodiary.com,0
dom-kino-online.ru,0
bcndp.ca,0
oguyt4wtxonsgt.ru,1
iwuxctpbnvf.ru,1
nlzplv.com,0
beautyramp.com,0
peptideproduct.com,0
mvbw7b4pq1col.ru,1
eri.network,0
